azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-1.4523,337,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 3, 3: 3, 4: 4, 5: 6, 6: 5, 7: 6, 8: 7, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [3], 3: [3], 4: [4], 5: [6], 6: [5], 7: [6], 8: [7], 9: [7]}",10.005,10.005,"{0: [10.005178451538086], 1: [10.005388259887695], 2: [10.005258560180664], 3: [10.005365371704102], 4: [10.005365371704102], 5: [10.005365371704102], 6: [10.005329132080078], 7: [10.005376815795898], 8: [10.005365371704102], 9: [10.005365371704102]}",,49,0.0
-1.3643,338,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 3, 3: 6, 4: 9, 5: 8, 6: 4, 7: 8, 8: 6, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [3], 3: [6], 4: [9], 5: [8], 6: [4], 7: [8], 8: [6], 9: [3]}",10.005,10.005,"{0: [10.00482177734375], 1: [10.004919052124023], 2: [10.004983901977539], 3: [10.004951477050781], 4: [10.004985809326172], 5: [10.004985809326172], 6: [10.004951477050781], 7: [10.004985809326172], 8: [10.004951477050781], 9: [10.005040168762207]}",,56,0.0
-1.2733,339,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 6, 3: 6, 4: 5, 5: 2, 6: 3, 7: 4, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [6], 3: [6], 4: [5], 5: [2], 6: [3], 7: [4], 8: [5], 9: [3]}",10.005,10.005,"{0: [10.004495620727539], 1: [10.00457763671875], 2: [10.004609107971191], 3: [10.004618644714355], 4: [10.004609107971191], 5: [10.004423141479492], 6: [10.004566192626953], 7: [10.004609107971191], 8: [10.004609107971191], 9: [10.004546165466309]}",,43,0.0
-1.1874,340,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 7, 3: 6, 4: 5, 5: 4, 6: 5, 7: 5, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [7], 3: [6], 4: [5], 5: [4], 6: [5], 7: [5], 8: [6], 9: [7]}",10.004,10.004,"{0: [10.004142761230469], 1: [10.004246711730957], 2: [10.004287719726562], 3: [10.004278182983398], 4: [10.004278182983398], 5: [10.004278182983398], 6: [10.004247665405273], 7: [10.004287719726562], 8: [10.004305839538574], 9: [10.004247665405273]}",,52,0.0
-1.0893,341,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 6, 3: 7, 4: 4, 5: 3, 6: 5, 7: 6, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [6], 3: [7], 4: [4], 5: [3], 6: [5], 7: [6], 8: [5], 9: [7]}",10.004,10.004,"{0: [10.003776550292969], 1: [10.003942489624023], 2: [10.003942489624023], 3: [10.003950119018555], 4: [10.003913879394531], 5: [10.003888130187988], 6: [10.003950119018555], 7: [10.003914833068848], 8: [10.003861427307129], 9: [10.003950119018555]}",,50,0.0
-0.9943,342,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 2, 3: 6, 4: 4, 5: 6, 6: 4, 7: 2, 8: 4, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [2], 3: [6], 4: [4], 5: [6], 6: [4], 7: [2], 8: [4], 9: [7]}",10.004,10.004,"{0: [10.00351333618164], 1: [10.003634452819824], 2: [10.003543853759766], 3: [10.003634452819824], 4: [10.003642082214355], 5: [10.003608703613281], 6: [10.003584861755371], 7: [10.003665924072266], 8: [10.003584861755371], 9: [10.003642082214355]}",,47,0.0
-0.9063,343,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 2, 3: 6, 4: 5, 5: 3, 6: 5, 7: 2, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [2], 3: [6], 4: [5], 5: [3], 6: [5], 7: [2], 8: [5], 9: [4]}",10.003,10.003,"{0: [10.003273010253906], 1: [10.003360748291016], 2: [10.003374099731445], 3: [10.003337860107422], 4: [10.003360748291016], 5: [10.003360748291016], 6: [10.003360748291016], 7: [10.003360748291016], 8: [10.00336742401123], 9: [10.003358840942383]}",,43,0.0
-0.8254,344,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 3, 2: 4, 3: 3, 4: 5, 5: 6, 6: 5, 7: 3, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [3], 2: [4], 3: [3], 4: [5], 5: [6], 6: [5], 7: [3], 8: [2], 9: [6]}",10.003,10.003,"{0: [10.00306510925293], 1: [10.003145217895508], 2: [10.00313949584961], 3: [10.00307846069336], 4: [10.003131866455078], 5: [10.003131866455078], 6: [10.003131866455078], 7: [10.003145217895508], 8: [10.003084182739258], 9: [10.00311279296875]}",,40,0.0
-0.7357,345,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 5, 3: 3, 4: 2, 5: 4, 6: 5, 7: 6, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [5], 3: [3], 4: [2], 5: [4], 6: [5], 7: [6], 8: [4], 9: [3]}",10.003,10.003,"{0: [10.002832412719727], 1: [10.002939224243164], 2: [10.002908706665039], 3: [10.00289535522461], 4: [10.002925872802734], 5: [10.002914428710938], 6: [10.002927780151367], 7: [10.002933502197266], 8: [10.002933502197266], 9: [10.00289535522461]}",,40,0.0
-0.6462,346,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 7, 2: 7, 3: 6, 4: 4, 5: 6, 6: 2, 7: 4, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [7], 2: [7], 3: [6], 4: [4], 5: [6], 6: [2], 7: [4], 8: [4], 9: [3]}",10.003,10.003,"{0: [10.002663612365723], 1: [10.002738952636719], 2: [10.00273323059082], 3: [10.002738952636719], 4: [10.002742767333984], 5: [10.002704620361328], 6: [10.002731323242188], 7: [10.002738952636719], 8: [10.002738952636719], 9: [10.002715110778809]}",,50,0.0
-0.5383,347,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 8, 2: 6, 3: 4, 4: 4, 5: 3, 6: 3, 7: 5, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [8], 2: [6], 3: [4], 4: [4], 5: [3], 6: [3], 7: [5], 8: [4], 9: [6]}",10.002,10.002,"{0: [10.002472877502441], 1: [10.002538681030273], 2: [10.002538681030273], 3: [10.002511024475098], 4: [10.002501487731934], 5: [10.00252914428711], 6: [10.002525329589844], 7: [10.002538681030273], 8: [10.002525329589844], 9: [10.002525329589844]}",,49,0.0
-0.4599,348,1.1587,9,"[0, 1, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 3: 4, 4: 2, 5: 1, 6: 1, 7: 4, 8: 5, 9: 5}","{0: 1, 1: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 3: [4], 4: [2], 5: [1], 6: [1], 7: [4], 8: [5], 9: [5]}",10.002,10.002,"{0: [10.002347946166992], 1: [10.002395629882812], 3: [10.002395629882812], 4: [10.002368927001953], 5: [10.002371788024902], 6: [10.00241756439209], 7: [10.002388000488281], 8: [10.002403259277344], 9: [10.002399444580078]}",,31,0.0
-0.379,349,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 6, 3: 7, 4: 8, 5: 4, 6: 7, 7: 3, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [6], 3: [7], 4: [8], 5: [4], 6: [7], 7: [3], 8: [5], 9: [3]}",10.002,10.002,"{0: [10.002246856689453], 1: [10.002296447753906], 2: [10.002290725708008], 3: [10.002290725708008], 4: [10.002293586730957], 5: [10.002279281616211], 6: [10.002290725708008], 7: [10.002290725708008], 8: [10.002290725708008], 9: [10.002283096313477]}",,50,0.0
-0.2897,350,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 4, 3: 3, 4: 3, 5: 4, 6: 5, 7: 3, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [4], 3: [3], 4: [3], 5: [4], 6: [5], 7: [3], 8: [5], 9: [5]}",10.002,10.002,"{0: [10.002166748046875], 1: [10.002176284790039], 2: [10.002185821533203], 3: [10.00220012664795], 4: [10.002180099487305], 5: [10.00218391418457], 6: [10.002193450927734], 7: [10.002178192138672], 8: [10.002191543579102], 9: [10.002191543579102]}",,39,0.0
-0.1939,351,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 8, 1: 7, 2: 7, 3: 2, 4: 7, 5: 12, 6: 10, 7: 4, 8: 13, 9: 12}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [7], 2: [7], 3: [2], 4: [7], 5: [12], 6: [10], 7: [4], 8: [13], 9: [12]}",10.388,10.388,"{0: [10.01672077178955], 1: [10.016735076904297], 2: [10.067996978759766], 3: [10.00212287902832], 4: [10.016746520996094], 5: [10.067997932434082], 6: [10.016735076904297], 7: [10.00212287902832], 8: [10.016740798950195], 9: [10.016735076904297]}",,82,0.0
-0.1165,352,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 10, 1: 9, 2: 11, 3: 5, 4: 9, 5: 7, 6: 5, 7: 7, 8: 10, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [10], 1: [9], 2: [11], 3: [5], 4: [9], 5: [7], 6: [5], 7: [7], 8: [10], 9: [7]}",10.424,10.424,"{0: [10.016695976257324], 1: [10.01669979095459], 2: [10.067962646484375], 3: [10.016708374023438], 4: [10.016705513000488], 5: [10.016705513000488], 6: [10.002071380615234], 7: [10.067965507507324], 8: [10.01669979095459], 9: [10.016705513000488]}",,80,0.0
-0.0304,353,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 3, 2: 5, 3: 9, 4: 10, 5: 7, 6: 9, 7: 4, 8: 8, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [3], 2: [5], 3: [9], 4: [10], 5: [7], 6: [9], 7: [4], 8: [8], 9: [7]}",10.56,10.56,"{0: [10.002046585083008], 1: [10.002050399780273], 2: [10.016692161560059], 3: [10.016692161560059], 4: [10.070706367492676], 5: [10.070706367492676], 6: [10.070706367492676], 7: [10.070706367492676], 8: [10.070706367492676], 9: [10.067954063415527]}",,65,0.0
0.0636,354,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 3, 3: 5, 4: 6, 5: 5, 6: 4, 7: 4, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [3], 3: [5], 4: [6], 5: [5], 6: [4], 7: [4], 8: [5], 9: [6]}",12.611,12.611,"{0: [12.611178398132324], 1: [12.611167907714844], 2: [12.611166000366211], 3: [12.611167907714844], 4: [12.611169815063477], 5: [12.611169815063477], 6: [12.611166000366211], 7: [12.611167907714844], 8: [12.611169815063477], 9: [12.611169815063477]}",,47,0.0
0.1535,355,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 5, 2: 6, 3: 3, 4: 5, 5: 4, 6: 3, 7: 5, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [5], 2: [6], 3: [3], 4: [5], 5: [4], 6: [3], 7: [5], 8: [6], 9: [7]}",12.611,12.611,"{0: [12.61124038696289], 1: [12.611215591430664], 2: [12.611215591430664], 3: [12.611213684082031], 4: [12.611215591430664], 5: [12.611209869384766], 6: [12.611215591430664], 7: [12.611209869384766], 8: [12.611215591430664], 9: [12.611215591430664]}",,51,0.0
0.2488,356,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 2, 3: 3, 4: 5, 5: 2, 6: 4, 7: 6, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [2], 3: [3], 4: [5], 5: [2], 6: [4], 7: [6], 8: [7], 9: [5]}",12.611,12.611,"{0: [12.611331939697266], 1: [12.611265182495117], 2: [12.611265182495117], 3: [12.611307144165039], 4: [12.611295700073242], 5: [12.611310958862305], 6: [12.611286163330078], 7: [12.611297607421875], 8: [12.611286163330078], 9: [12.611303329467773]}",,43,0.0
0.3355,357,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 4, 3: 5, 4: 5, 5: 5, 6: 6, 7: 4, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [4], 3: [5], 4: [5], 5: [5], 6: [6], 7: [4], 8: [3], 9: [4]}",12.611,12.611,"{0: [12.611461639404297], 1: [12.611391067504883], 2: [12.611370086669922], 3: [12.611393928527832], 4: [12.611398696899414], 5: [12.611391067504883], 6: [12.611388206481934], 7: [12.611408233642578], 8: [12.611387252807617], 9: [12.611377716064453]}",,45,0.0
0.4294,358,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 6, 3: 7, 4: 3, 5: 4, 6: 3, 7: 5, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [6], 3: [7], 4: [3], 5: [4], 6: [3], 7: [5], 8: [6], 9: [5]}",12.612,12.612,"{0: [12.611602783203125], 1: [12.611536979675293], 2: [12.611542701721191], 3: [12.611547470092773], 4: [12.611528396606445], 5: [12.611556053161621], 6: [12.611515045166016], 7: [12.611551284790039], 8: [12.611533164978027], 9: [12.611542701721191]}",,49,0.0
0.5126,359,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 5, 3: 5, 4: 4, 5: 4, 6: 6, 7: 1, 8: 2, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [5], 3: [5], 4: [4], 5: [4], 6: [6], 7: [1], 8: [2], 9: [7]}",12.612,12.612,"{0: [12.611774444580078], 1: [12.611706733703613], 2: [12.611712455749512], 3: [12.611706733703613], 4: [12.611675262451172], 5: [12.611696243286133], 6: [12.611706733703613], 7: [12.6116361618042], 8: [12.611675262451172], 9: [12.611706733703613]}",,44,0.0
0.5957,360,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 3, 2: 5, 3: 5, 4: 4, 5: 4, 6: 5, 7: 6, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [3], 2: [5], 3: [5], 4: [4], 5: [4], 6: [5], 7: [6], 8: [2], 9: [6]}",12.612,12.612,"{0: [12.611953735351562], 1: [12.611875534057617], 2: [12.611902236938477], 3: [12.611875534057617], 4: [12.611913681030273], 5: [12.61186408996582], 6: [12.611896514892578], 7: [12.611896514892578], 8: [12.611848831176758], 9: [12.611875534057617]}",,42,0.0
0.6791,361,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 4, 3: 4, 4: 5, 5: 4, 6: 3, 7: 3, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [4], 3: [4], 4: [5], 5: [4], 6: [3], 7: [3], 8: [6], 9: [4]}",12.612,12.612,"{0: [12.612176895141602], 1: [12.612096786499023], 2: [12.612119674682617], 3: [12.612091064453125], 4: [12.612113952636719], 5: [12.612096786499023], 6: [12.612052917480469], 7: [12.612113952636719], 8: [12.612091064453125], 9: [12.612127304077148]}",,40,0.0
0.7761,362,1.1587,9,"[0, 1, 2, 3, 5, 6, 7, 8, 9]","{0: 3, 1: 7, 2: 2, 3: 5, 5: 3, 6: 5, 7: 7, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [7], 2: [2], 3: [5], 5: [3], 6: [5], 7: [7], 8: [6], 9: [5]}",12.612,12.612,"{0: [12.612486839294434], 1: [12.612380981445312], 2: [12.612401962280273], 3: [12.612403869628906], 5: [12.612403869628906], 6: [12.612403869628906], 7: [12.612356185913086], 8: [12.61233901977539], 9: [12.612380981445312]}",,43,0.0
0.8597,363,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 5, 3: 4, 4: 6, 5: 4, 6: 6, 7: 4, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [5], 3: [4], 4: [6], 5: [4], 6: [6], 7: [4], 8: [3], 9: [4]}",12.613,12.613,"{0: [12.612783432006836], 1: [12.612663269042969], 2: [12.612607955932617], 3: [12.6126708984375], 4: [12.61263656616211], 5: [12.61264419555664], 6: [12.61263656616211], 7: [12.612653732299805], 8: [12.612679481506348], 9: [12.612663269042969]}",,46,0.0
0.9487,364,1.1587,9,"[0, 1, 2, 3, 4, 6, 7, 8, 9]","{0: 3, 1: 6, 2: 4, 3: 6, 4: 5, 6: 3, 7: 5, 8: 8, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [6], 2: [4], 3: [6], 4: [5], 6: [3], 7: [5], 8: [8], 9: [5]}",12.613,12.613,"{0: [12.613096237182617], 1: [12.612997055053711], 2: [12.612966537475586], 3: [12.612966537475586], 4: [12.61297607421875], 6: [12.613006591796875], 7: [12.613006591796875], 8: [12.613006591796875], 9: [12.612936019897461]}",,45,0.0
1.0465,365,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 8, 3: 6, 4: 5, 5: 5, 6: 3, 7: 4, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [8], 3: [6], 4: [5], 5: [5], 6: [3], 7: [4], 8: [4], 9: [4]}",12.613,12.613,"{0: [12.613483428955078], 1: [12.613372802734375], 2: [12.613384246826172], 3: [12.613374710083008], 4: [12.613351821899414], 5: [12.613361358642578], 6: [12.613243103027344], 7: [12.613285064697266], 8: [12.613329887390137], 9: [12.613319396972656]}",,49,0.0
1.1455,366,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 9, 3: 4, 4: 4, 5: 5, 6: 7, 7: 6, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [9], 3: [4], 4: [4], 5: [5], 6: [7], 7: [6], 8: [5], 9: [6]}",12.614,12.614,"{0: [12.613943099975586], 1: [12.613798141479492], 2: [12.613822937011719], 3: [12.613725662231445], 4: [12.613786697387695], 5: [12.613822937011719], 6: [12.613822937011719], 7: [12.613822937011719], 8: [12.613761901855469], 9: [12.613845825195312]}",,57,0.0
1.2452,367,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 7, 3: 6, 4: 5, 5: 5, 6: 5, 7: 4, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [7], 3: [6], 4: [5], 5: [5], 6: [5], 7: [4], 8: [7], 9: [5]}",12.614,12.614,"{0: [12.614469528198242], 1: [12.614286422729492], 2: [12.614286422729492], 3: [12.614325523376465], 4: [12.6142578125], 5: [12.614337921142578], 6: [12.614286422729492], 7: [12.614337921142578], 8: [12.614325523376465], 9: [12.614322662353516]}",,54,0.0
1.3513,368,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 3, 2: 5, 3: 6, 4: 6, 5: 3, 6: 6, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [3], 2: [5], 3: [6], 4: [6], 5: [3], 6: [6], 7: [5], 8: [5], 9: [4]}",12.615,12.615,"{0: [12.6149263381958], 1: [12.614842414855957], 2: [12.614785194396973], 3: [12.614785194396973], 4: [12.614785194396973], 5: [12.614728927612305], 6: [12.614829063415527], 7: [12.614842414855957], 8: [12.614856719970703], 9: [12.614884376525879]}",,45,0.0
1.4374,369,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 5, 3: 5, 4: 4, 5: 7, 6: 7, 7: 3, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [5], 3: [5], 4: [4], 5: [7], 6: [7], 7: [3], 8: [6], 9: [6]}",12.615,12.615,"{0: [12.615550994873047], 1: [12.615307807922363], 2: [12.615307807922363], 3: [12.615263938903809], 4: [12.615307807922363], 5: [12.615307807922363], 6: [12.615263938903809], 7: [12.615307807922363], 8: [12.61532211303711], 9: [12.615307807922363]}",,51,0.0
1.5267,370,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 3, 3: 3, 4: 5, 5: 4, 6: 4, 7: 5, 8: 4, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [3], 3: [3], 4: [5], 5: [4], 6: [4], 7: [5], 8: [4], 9: [7]}",12.616,12.616,"{0: [12.616058349609375], 1: [12.615802764892578], 2: [12.615755081176758], 3: [12.61577033996582], 4: [12.61577033996582], 5: [12.615802764892578], 6: [12.615833282470703], 7: [12.61581802368164], 8: [12.61581802368164], 9: [12.615802764892578]}",,45,0.0
1.6151,371,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 7, 3: 7, 4: 4, 5: 3, 6: 6, 7: 3, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [7], 3: [7], 4: [4], 5: [3], 6: [6], 7: [3], 8: [6], 9: [5]}",12.616,12.616,"{0: [12.616596221923828], 1: [12.616376876831055], 2: [12.616376876831055], 3: [12.616324424743652], 4: [12.616376876831055], 5: [12.616240501403809], 6: [12.616324424743652], 7: [12.616424560546875], 8: [12.616376876831055], 9: [12.616340637207031]}",,52,0.0
1.6992,372,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 1, 3: 5, 4: 3, 5: 4, 6: 4, 7: 6, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [1], 3: [5], 4: [3], 5: [4], 6: [4], 7: [6], 8: [4], 9: [6]}",12.617,12.617,"{0: [12.617103576660156], 1: [12.61690902709961], 2: [12.616924285888672], 3: [12.616891860961914], 4: [12.616891860961914], 5: [12.616837501525879], 6: [12.616891860961914], 7: [12.616891860961914], 8: [12.61690902709961], 9: [12.61690902709961]}",,41,0.0
1.7815,373,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 5, 3: 5, 4: 3, 5: 6, 6: 6, 7: 5, 8: 4, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [5], 3: [5], 4: [3], 5: [6], 6: [6], 7: [5], 8: [4], 9: [8]}",12.617,12.617,"{0: [12.61758041381836], 1: [12.617507934570312], 2: [12.617507934570312], 3: [12.617469787597656], 4: [12.617526054382324], 5: [12.617507934570312], 6: [12.617507934570312], 7: [12.617507934570312], 8: [12.617432594299316], 9: [12.617507934570312]}",,51,0.0
1.8764,374,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 4, 3: 5, 4: 5, 5: 3, 6: 6, 7: 5, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [4], 3: [5], 4: [5], 5: [3], 6: [6], 7: [5], 8: [5], 9: [3]}",12.618,12.618,"{0: [12.618330001831055], 1: [12.618232727050781], 2: [12.618094444274902], 3: [12.618232727050781], 4: [12.618192672729492], 5: [12.61825180053711], 6: [12.618192672729492], 7: [12.618192672729492], 8: [12.618152618408203], 9: [12.617959022521973]}",,46,0.0
