azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-0.6199,37,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 5, 2: 5, 3: 4, 4: 2, 5: 4, 6: 7, 7: 5, 8: 7, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [5], 2: [5], 3: [4], 4: [2], 5: [4], 6: [7], 7: [5], 8: [7], 9: [4]}",50.004,50.004,"{0: [50.00346374511719], 1: [50.0037841796875], 2: [50.0037841796875], 3: [50.00370788574219], 4: [50.003936767578125], 5: [50.003944396972656], 6: [50.00392150878906], 7: [50.00383758544922], 8: [50.00392150878906], 9: [50.00383758544922]}",,50,0.0
-0.5208,38,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 1, 2: 3, 3: 4, 4: 3, 5: 9, 6: 2, 7: 5, 8: 6, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [1], 2: [3], 3: [4], 4: [3], 5: [9], 6: [2], 7: [5], 8: [6], 9: [8]}",50.003,50.003,"{0: [50.002681732177734], 1: [50.00288391113281], 2: [50.00284194946289], 3: [50.00300216674805], 4: [50.00286865234375], 5: [50.00298309326172], 6: [50.00253677368164], 7: [50.00293731689453], 8: [50.00298309326172], 9: [50.00298309326172]}",,46,0.0
-0.44,39,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 3, 3: 5, 4: 4, 5: 6, 6: 5, 7: 2, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [3], 3: [5], 4: [4], 5: [6], 6: [5], 7: [2], 8: [5], 9: [6]}",50.002,50.002,"{0: [50.002098083496094], 1: [50.00226974487305], 2: [50.002197265625], 3: [50.00231170654297], 4: [50.002235412597656], 5: [50.002296447753906], 6: [50.002296447753906], 7: [50.00212860107422], 8: [50.00231170654297], 9: [50.002296447753906]}",,45,0.0
-0.3557,40,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 7, 2: 4, 3: 5, 4: 2, 5: 7, 6: 6, 7: 3, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [7], 2: [4], 3: [5], 4: [2], 5: [7], 6: [6], 7: [3], 8: [3], 9: [5]}",50.002,50.002,"{0: [50.00157928466797], 1: [50.00182342529297], 2: [50.00182342529297], 3: [50.001808166503906], 4: [50.00168228149414], 5: [50.001808166503906], 6: [50.001808166503906], 7: [50.00176239013672], 8: [50.00168228149414], 9: [50.00171661376953]}",,48,0.0
-0.2673,41,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 3, 3: 6, 4: 6, 5: 4, 6: 4, 7: 3, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [3], 3: [6], 4: [6], 5: [4], 6: [4], 7: [3], 8: [3], 9: [6]}",50.001,50.001,"{0: [50.00120544433594], 1: [50.00135803222656], 2: [50.00130081176758], 3: [50.00131607055664], 4: [50.00135803222656], 5: [50.001373291015625], 6: [50.00128936767578], 7: [50.001220703125], 8: [50.00128936767578], 9: [50.00138473510742]}",,47,0.0
-0.1672,42,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 12, 2: 14, 3: 11, 4: 9, 5: 9, 6: 14, 7: 10, 8: 11, 9: 10}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [12], 2: [14], 3: [11], 4: [9], 5: [9], 6: [14], 7: [10], 8: [11], 9: [10]}",50.201,50.201,"{0: [50.056678771972656], 1: [50.05670166015625], 2: [50.05674743652344], 3: [50.05670166015625], 4: [50.05674743652344], 5: [50.05677032470703], 6: [50.05670166015625], 7: [50.05670166015625], 8: [50.05670166015625], 9: [50.05670166015625]}",,107,0.0
-0.0837,43,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 9, 1: 9, 2: 9, 3: 18, 4: 12, 5: 21, 6: 18, 7: 12, 8: 21, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [9], 1: [9], 2: [9], 3: [18], 4: [12], 5: [21], 6: [18], 7: [12], 8: [21], 9: [18]}",50.224,50.224,"{0: [50.05656814575195], 1: [50.05658721923828], 2: [50.05657958984375], 3: [50.05658721923828], 4: [50.05657958984375], 5: [50.056575775146484], 6: [50.05657958984375], 7: [50.05657958984375], 8: [50.05657196044922], 9: [50.05657196044922]}",,147,0.0
-0.0001,44,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 7, 3: 12, 4: 9, 5: 11, 6: 10, 7: 5, 8: 9, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [7], 3: [12], 4: [9], 5: [11], 6: [10], 7: [5], 8: [9], 9: [6]}",50.177,50.177,"{0: [50.126380920410156], 1: [50.144325256347656], 2: [50.16826629638672], 3: [50.056549072265625], 4: [50.056549072265625], 5: [50.144325256347656], 6: [50.144325256347656], 7: [50.12870788574219], 8: [50.056549072265625], 9: [50.14433288574219]}",,81,0.0
0.104,45,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 2, 3: 4, 4: 5, 5: 4, 6: 7, 7: 4, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [2], 3: [4], 4: [5], 5: [4], 6: [7], 7: [4], 8: [5], 9: [4]}",50.14,50.14,"{0: [50.140533447265625], 1: [50.14046096801758], 2: [50.14044952392578], 3: [50.14043426513672], 4: [50.14042663574219], 5: [50.14044189453125], 6: [50.14044189453125], 7: [50.140411376953125], 8: [50.14044189453125], 9: [50.140411376953125]}",,42,0.0
0.2007,46,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 6, 3: 5, 4: 4, 5: 6, 6: 6, 7: 4, 8: 4, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [6], 3: [5], 4: [4], 5: [6], 6: [6], 7: [4], 8: [4], 9: [7]}",50.141,50.141,"{0: [50.14076232910156], 1: [50.140602111816406], 2: [50.140708923339844], 3: [50.14068603515625], 4: [50.14071273803711], 5: [50.14067840576172], 6: [50.140708923339844], 7: [50.14067840576172], 8: [50.14067840576172], 9: [50.14068603515625]}",,50,0.0
0.3016,47,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 4, 3: 7, 4: 5, 5: 7, 6: 6, 7: 7, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [4], 3: [7], 4: [5], 5: [7], 6: [6], 7: [7], 8: [3], 9: [5]}",50.141,50.141,"{0: [50.14122009277344], 1: [50.141109466552734], 2: [50.141178131103516], 3: [50.141021728515625], 4: [50.14106750488281], 5: [50.14106750488281], 6: [50.141178131103516], 7: [50.141136169433594], 8: [50.14098358154297], 9: [50.14114761352539]}",,54,0.0
0.4067,48,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 6, 3: 5, 4: 6, 5: 5, 6: 6, 7: 5, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [6], 3: [5], 4: [6], 5: [5], 6: [6], 7: [5], 8: [5], 9: [5]}",50.142,50.142,"{0: [50.141849517822266], 1: [50.14177703857422], 2: [50.14171600341797], 3: [50.141685485839844], 4: [50.141700744628906], 5: [50.14171600341797], 6: [50.14163589477539], 7: [50.14163589477539], 8: [50.14165115356445], 9: [50.141746520996094]}",,50,0.0
0.4966,49,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 8, 2: 5, 3: 6, 4: 4, 5: 7, 6: 3, 7: 3, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [8], 2: [5], 3: [6], 4: [4], 5: [7], 6: [3], 7: [3], 8: [3], 9: [5]}",50.142,50.142,"{0: [50.14263153076172], 1: [50.142372131347656], 2: [50.142356872558594], 3: [50.142295837402344], 4: [50.142356872558594], 5: [50.142295837402344], 6: [50.142356872558594], 7: [50.14247131347656], 8: [50.14216995239258], 9: [50.142356872558594]}",,49,0.0
0.5835,50,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 4, 3: 2, 4: 7, 5: 4, 6: 4, 7: 3, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [4], 3: [2], 4: [7], 5: [4], 6: [4], 7: [3], 8: [4], 9: [5]}",50.143,50.143,"{0: [50.143165588378906], 1: [50.14299011230469], 2: [50.14305877685547], 3: [50.14308166503906], 4: [50.143096923828125], 5: [50.1429443359375], 6: [50.14289855957031], 7: [50.1429443359375], 8: [50.14311981201172], 9: [50.143096923828125]}",,41,0.0
0.6719,51,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 4, 3: 6, 4: 3, 5: 6, 6: 5, 7: 4, 8: 6, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [4], 3: [6], 4: [3], 5: [6], 6: [5], 7: [4], 8: [6], 9: [3]}",50.144,50.144,"{0: [50.144256591796875], 1: [50.14383316040039], 2: [50.14396667480469], 3: [50.143917083740234], 4: [50.14396667480469], 5: [50.14396667480469], 6: [50.143943786621094], 7: [50.143585205078125], 8: [50.14385986328125], 9: [50.143917083740234]}",,44,0.0
0.7528,52,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 1, 3: 5, 4: 4, 5: 4, 6: 4, 7: 4, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [1], 3: [5], 4: [4], 5: [4], 6: [4], 7: [4], 8: [3], 9: [3]}",50.145,50.145,"{0: [50.14502716064453], 1: [50.144691467285156], 2: [50.144691467285156], 3: [50.14478302001953], 4: [50.14478302001953], 5: [50.1446647644043], 6: [50.14475631713867], 7: [50.144691467285156], 8: [50.14484405517578], 9: [50.14475631713867]}",,36,0.0
0.836,53,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 7, 3: 4, 4: 8, 5: 5, 6: 6, 7: 4, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [7], 3: [4], 4: [8], 5: [5], 6: [6], 7: [4], 8: [3], 9: [6]}",50.146,50.146,"{0: [50.14619445800781], 1: [50.14616394042969], 2: [50.145748138427734], 3: [50.145851135253906], 4: [50.145851135253906], 5: [50.145851135253906], 6: [50.145851135253906], 7: [50.14584732055664], 8: [50.145748138427734], 9: [50.145748138427734]}",,52,0.0
0.899,54,0.0635,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","{1: 3, 2: 3, 3: 3, 4: 2, 5: 6, 6: 3, 7: 2, 8: 1, 9: 6}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{1: [3], 2: [3], 3: [3], 4: [2], 5: [6], 6: [3], 7: [2], 8: [1], 9: [6]}",50.466,50.466,"{1: [50.466026306152344], 2: [50.46573257446289], 3: [50.46580505371094], 4: [50.46573257446289], 5: [50.465885162353516], 6: [50.465885162353516], 7: [50.46599197387695], 8: [50.46537399291992], 9: [50.465919494628906]}",,29,0.0
0.9052,55,-0.3016,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","{1: 1, 2: 3, 3: 3, 4: 1, 5: 5, 6: 3, 7: 3, 8: 2, 9: 5}","{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{1: [1], 2: [3], 3: [3], 4: [1], 5: [5], 6: [3], 7: [3], 8: [2], 9: [5]}",50.147,50.147,"{1: [50.14669418334961], 2: [50.146583557128906], 3: [50.146583557128906], 4: [50.14699172973633], 5: [50.14680862426758], 6: [50.14669418334961], 7: [50.146583557128906], 8: [50.14636993408203], 9: [50.14680862426758]}",,26,0.0
