azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-4.9803,309,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 2, 3: 6, 4: 6, 5: 5, 6: 5, 7: 6, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [2], 3: [6], 4: [6], 5: [5], 6: [5], 7: [6], 8: [6], 9: [5]}",10.04,10.04,"{0: [10.03977108001709], 1: [10.040374755859375], 2: [10.040130615234375], 3: [10.040414810180664], 4: [10.040292739868164], 5: [10.040132522583008], 6: [10.040414810180664], 7: [10.040252685546875], 8: [10.040374755859375], 9: [10.040454864501953]}",,53,0.0
-4.8873,310,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 5, 3: 5, 4: 5, 5: 6, 6: 6, 7: 6, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [5], 3: [5], 4: [5], 5: [6], 6: [6], 7: [6], 8: [5], 9: [7]}",10.039,10.039,"{0: [10.038342475891113], 1: [10.038854598999023], 2: [10.038932800292969], 3: [10.039052963256836], 4: [10.038776397705078], 5: [10.038896560668945], 6: [10.03881549835205], 7: [10.038776397705078], 8: [10.038896560668945], 9: [10.038896560668945]}",,56,0.0
-4.7713,311,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 7, 2: 8, 3: 7, 4: 8, 5: 5, 6: 6, 7: 9, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [7], 2: [8], 3: [7], 4: [8], 5: [5], 6: [6], 7: [9], 8: [5], 9: [6]}",10.037,10.037,"{0: [10.036672592163086], 1: [10.037328720092773], 2: [10.037328720092773], 3: [10.037290573120117], 4: [10.037290573120117], 5: [10.037057876586914], 6: [10.037328720092773], 7: [10.037290573120117], 8: [10.036826133728027], 9: [10.037174224853516]}",,66,0.0
-4.6489,312,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 7, 2: 4, 3: 7, 4: 8, 5: 7, 6: 9, 7: 6, 8: 7, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [7], 2: [4], 3: [7], 4: [8], 5: [7], 6: [9], 7: [6], 8: [7], 9: [8]}",10.035,10.035,"{0: [10.035154342651367], 1: [10.035571098327637], 2: [10.035531997680664], 3: [10.035457611083984], 4: [10.035344123840332], 5: [10.035533905029297], 6: [10.035571098327637], 7: [10.035533905029297], 8: [10.035571098327637], 9: [10.035421371459961]}",,65,0.0
-4.522,313,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 4, 3: 4, 4: 4, 5: 5, 6: 6, 7: 4, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [4], 3: [4], 4: [4], 5: [5], 6: [6], 7: [4], 8: [6], 9: [7]}",10.033,10.033,"{0: [10.032906532287598], 1: [10.033708572387695], 2: [10.033744812011719], 3: [10.033377647399902], 4: [10.033597946166992], 5: [10.033708572387695], 6: [10.033708572387695], 7: [10.033706665039062], 8: [10.033744812011719], 9: [10.033744812011719]}",,49,0.0
-4.4239,314,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 4, 3: 2, 4: 4, 5: 1, 6: 5, 7: 6, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [4], 3: [2], 4: [4], 5: [1], 6: [5], 7: [6], 8: [5], 9: [7]}",10.032,10.032,"{0: [10.031793594360352], 1: [10.032294273376465], 2: [10.032079696655273], 3: [10.032294273376465], 4: [10.032294273376465], 5: [10.03243637084961], 6: [10.032186508178711], 7: [10.032294273376465], 8: [10.032222747802734], 9: [10.032294273376465]}",,45,0.0
-4.3397,315,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 4, 3: 4, 4: 5, 5: 2, 6: 4, 7: 5, 8: 3, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [4], 3: [4], 4: [5], 5: [2], 6: [4], 7: [5], 8: [3], 9: [2]}",10.031,10.031,"{0: [10.030667304992676], 1: [10.031190872192383], 2: [10.030736923217773], 3: [10.031086921691895], 4: [10.031051635742188], 5: [10.031156539916992], 6: [10.031051635742188], 7: [10.030946731567383], 8: [10.030945777893066], 9: [10.030841827392578]}",,37,0.0
-4.2479,316,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 7, 2: 5, 3: 5, 4: 3, 5: 5, 6: 6, 7: 4, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [7], 2: [5], 3: [5], 4: [3], 5: [5], 6: [6], 7: [4], 8: [5], 9: [6]}",10.03,10.03,"{0: [10.029393196105957], 1: [10.029939651489258], 2: [10.029596328735352], 3: [10.029733657836914], 4: [10.029870986938477], 5: [10.029802322387695], 6: [10.029906272888184], 7: [10.029939651489258], 8: [10.029870986938477], 9: [10.029939651489258]}",,51,0.0
-4.1567,317,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 5, 3: 5, 4: 3, 5: 4, 6: 6, 7: 4, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [5], 3: [5], 4: [3], 5: [4], 6: [6], 7: [4], 8: [6], 9: [4]}",10.028,10.028,"{0: [10.028313636779785], 1: [10.02874755859375], 2: [10.028648376464844], 3: [10.028614044189453], 4: [10.028579711914062], 5: [10.028715133666992], 6: [10.028648376464844], 7: [10.028715133666992], 8: [10.028748512268066], 9: [10.028648376464844]}",,44,0.0
-4.0647,318,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 5, 3: 7, 4: 6, 5: 8, 6: 5, 7: 7, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [5], 3: [7], 4: [6], 5: [8], 6: [5], 7: [7], 8: [5], 9: [4]}",10.027,10.027,"{0: [10.026994705200195], 1: [10.027485847473145], 2: [10.027617454528809], 3: [10.02758502960205], 4: [10.027617454528809], 5: [10.02758502960205], 6: [10.027387619018555], 7: [10.027518272399902], 8: [10.027649879455566], 9: [10.027617454528809]}",,57,0.0
-3.962,319,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 2, 2: 6, 3: 6, 4: 5, 5: 5, 6: 6, 7: 6, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [2], 2: [6], 3: [6], 4: [5], 5: [5], 6: [6], 7: [6], 8: [6], 9: [6]}",10.026,10.026,"{0: [10.025964736938477], 1: [10.026155471801758], 2: [10.026317596435547], 3: [10.026317596435547], 4: [10.026123046875], 5: [10.026317596435547], 6: [10.026123046875], 7: [10.026220321655273], 8: [10.026348114013672], 9: [10.026317596435547]}",,54,0.0
-3.873,320,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 3, 3: 7, 4: 3, 5: 5, 6: 5, 7: 5, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [3], 3: [7], 4: [3], 5: [5], 6: [5], 7: [5], 8: [3], 9: [5]}",10.025,10.025,"{0: [10.024768829345703], 1: [10.025238037109375], 2: [10.025018692016602], 3: [10.025238037109375], 4: [10.025142669677734], 5: [10.025206565856934], 6: [10.025142669677734], 7: [10.025206565856934], 8: [10.024955749511719], 9: [10.02511215209961]}",,47,0.0
-3.7831,321,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 6, 3: 7, 4: 8, 5: 7, 6: 5, 7: 6, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [6], 3: [7], 4: [8], 5: [7], 6: [5], 7: [6], 8: [5], 9: [7]}",10.024,10.024,"{0: [10.023727416992188], 1: [10.024185180664062], 2: [10.024185180664062], 3: [10.024092674255371], 4: [10.024185180664062], 5: [10.024185180664062], 6: [10.024092674255371], 7: [10.024214744567871], 8: [10.024092674255371], 9: [10.024185180664062]}",,62,0.0
-3.6957,322,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 3, 2: 5, 3: 5, 4: 5, 5: 7, 6: 6, 7: 2, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [3], 2: [5], 3: [5], 4: [5], 5: [7], 6: [6], 7: [2], 8: [4], 9: [4]}",10.023,10.023,"{0: [10.022768020629883], 1: [10.022677421569824], 2: [10.023155212402344], 3: [10.023124694824219], 4: [10.023035049438477], 5: [10.023155212402344], 6: [10.023035049438477], 7: [10.023064613342285], 8: [10.023155212402344], 9: [10.023214340209961]}",,44,0.0
-3.6122,323,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 1, 3: 4, 4: 7, 5: 6, 6: 2, 7: 5, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [1], 3: [4], 4: [7], 5: [6], 6: [2], 7: [5], 8: [6], 9: [4]}",10.022,10.022,"{0: [10.021831512451172], 1: [10.022180557250977], 2: [10.021916389465332], 3: [10.02209186553955], 4: [10.022209167480469], 5: [10.022209167480469], 6: [10.02209186553955], 7: [10.022180557250977], 8: [10.02209186553955], 9: [10.022180557250977]}",,47,0.0
-3.5211,324,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 3, 3: 3, 4: 4, 5: 5, 6: 6, 7: 4, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [3], 3: [3], 4: [4], 5: [5], 6: [6], 7: [4], 8: [3], 9: [3]}",10.021,10.021,"{0: [10.020803451538086], 1: [10.02105712890625], 2: [10.021142959594727], 3: [10.021169662475586], 4: [10.021198272705078], 5: [10.021312713623047], 6: [10.021228790283203], 7: [10.021112442016602], 8: [10.021142959594727], 9: [10.021255493164062]}",,38,0.0
-3.4264,325,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 2, 2: 2, 3: 5, 4: 4, 5: 4, 6: 4, 7: 5, 8: 2, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [2], 2: [2], 3: [5], 4: [4], 5: [4], 6: [4], 7: [5], 8: [2], 9: [7]}",10.02,10.02,"{0: [10.01980209350586], 1: [10.020214080810547], 2: [10.019800186157227], 3: [10.020132064819336], 4: [10.020270347595215], 5: [10.02021598815918], 6: [10.020242691040039], 7: [10.020242691040039], 8: [10.020076751708984], 9: [10.020242691040039]}",,41,0.0
-3.3237,326,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 7, 3: 6, 4: 4, 5: 2, 6: 6, 7: 5, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [7], 3: [6], 4: [4], 5: [2], 6: [6], 7: [5], 8: [6], 9: [6]}",10.019,10.019,"{0: [10.018721580505371], 1: [10.019149780273438], 2: [10.019230842590332], 3: [10.019230842590332], 4: [10.01920223236084], 5: [10.019149780273438], 6: [10.019257545471191], 7: [10.019068717956543], 8: [10.019149780273438], 9: [10.019068717956543]}",,51,0.0
-3.24,327,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 7, 2: 4, 3: 7, 4: 4, 5: 4, 6: 4, 7: 4, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [7], 2: [4], 3: [7], 4: [4], 5: [4], 6: [4], 7: [4], 8: [5], 9: [7]}",10.018,10.018,"{0: [10.017882347106934], 1: [10.018274307250977], 2: [10.018299102783203], 3: [10.018299102783203], 4: [10.018299102783203], 5: [10.018272399902344], 6: [10.018299102783203], 7: [10.017959594726562], 8: [10.018351554870605], 9: [10.018299102783203]}",,51,0.0
-3.1407,328,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 5, 3: 5, 4: 5, 5: 6, 6: 5, 7: 5, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [5], 3: [5], 4: [5], 5: [6], 6: [5], 7: [5], 8: [6], 9: [4]}",10.017,10.017,"{0: [10.01706314086914], 1: [10.017419815063477], 2: [10.017215728759766], 3: [10.017267227172852], 4: [10.017369270324707], 5: [10.017190933227539], 6: [10.017114639282227], 7: [10.017267227172852], 8: [10.017369270324707], 9: [10.017139434814453]}",,48,0.0
-3.0506,329,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 5, 3: 4, 4: 2, 5: 6, 6: 6, 7: 6, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [5], 3: [4], 4: [2], 5: [6], 6: [6], 7: [6], 8: [5], 9: [4]}",10.016,10.016,"{0: [10.016073226928711], 1: [10.016441345214844], 2: [10.016317367553711], 3: [10.016366958618164], 4: [10.0164155960083], 5: [10.016441345214844], 6: [10.016441345214844], 7: [10.016514778137207], 8: [10.016366958618164], 9: [10.016441345214844]}",,49,0.0
-2.9587,330,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 7, 3: 3, 4: 6, 5: 1, 6: 5, 7: 4, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [7], 3: [3], 4: [6], 5: [1], 6: [5], 7: [4], 8: [5], 9: [5]}",10.015,10.015,"{0: [10.015304565429688], 1: [10.01559066772461], 2: [10.01559066772461], 3: [10.015422821044922], 4: [10.01559066772461], 5: [10.015279769897461], 6: [10.01561450958252], 7: [10.015661239624023], 8: [10.015542030334473], 9: [10.01561450958252]}",,45,0.0
-2.8746,331,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 5, 3: 4, 4: 6, 5: 5, 6: 3, 7: 2, 8: 6, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [5], 3: [4], 4: [6], 5: [5], 6: [3], 7: [2], 8: [6], 9: [3]}",10.015,10.015,"{0: [10.014580726623535], 1: [10.01485824584961], 2: [10.014695167541504], 3: [10.014881134033203], 4: [10.014835357666016], 5: [10.014835357666016], 6: [10.014835357666016], 7: [10.014857292175293], 8: [10.014835357666016], 9: [10.014718055725098]}",,43,0.0
-2.7814,332,1.1587,9,"[0, 1, 2, 3, 4, 5, 7, 8, 9]","{0: 8, 1: 6, 2: 8, 3: 3, 4: 3, 5: 6, 7: 6, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [6], 2: [8], 3: [3], 4: [3], 5: [6], 7: [6], 8: [3], 9: [3]}",10.014,10.014,"{0: [10.013832092285156], 1: [10.014012336730957], 2: [10.014080047607422], 3: [10.013920783996582], 4: [10.014080047607422], 5: [10.014080047607422], 7: [10.014080047607422], 8: [10.013988494873047], 9: [10.013764381408691]}",,46,0.0
-2.6948,333,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 7, 2: 2, 3: 2, 4: 3, 5: 5, 6: 5, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [7], 2: [2], 3: [2], 4: [3], 5: [5], 6: [5], 7: [5], 8: [5], 9: [4]}",10.013,10.013,"{0: [10.012956619262695], 1: [10.01328182220459], 2: [10.013236999511719], 3: [10.013042449951172], 4: [10.01328182220459], 5: [10.01328182220459], 6: [10.01330280303955], 7: [10.013216018676758], 8: [10.01330280303955], 9: [10.013324737548828]}",,43,0.0
-2.6005,334,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 8, 2: 6, 3: 4, 4: 3, 5: 5, 6: 5, 7: 3, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [8], 2: [6], 3: [4], 4: [3], 5: [5], 6: [5], 7: [3], 8: [4], 9: [4]}",10.012,10.012,"{0: [10.012321472167969], 1: [10.012531280517578], 2: [10.012531280517578], 3: [10.012447357177734], 4: [10.012405395507812], 5: [10.012447357177734], 6: [10.0125732421875], 7: [10.012426376342773], 8: [10.012511253356934], 9: [10.012468338012695]}",,44,0.0
-2.5024,335,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 7, 2: 4, 3: 6, 4: 3, 5: 2, 6: 7, 7: 8, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [7], 2: [4], 3: [6], 4: [3], 5: [2], 6: [7], 7: [8], 8: [7], 9: [5]}",10.012,10.012,"{0: [10.011425018310547], 1: [10.011707305908203], 2: [10.011726379394531], 3: [10.011767387390137], 4: [10.011787414550781], 5: [10.011564254760742], 6: [10.011807441711426], 7: [10.011767387390137], 8: [10.011787414550781], 9: [10.01182746887207]}",,54,0.0
-2.403,336,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 4, 3: 4, 4: 4, 5: 4, 6: 4, 7: 4, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [4], 3: [4], 4: [4], 5: [4], 6: [4], 7: [4], 8: [3], 9: [4]}",10.011,10.011,"{0: [10.010761260986328], 1: [10.011051177978516], 2: [10.010894775390625], 3: [10.010972023010254], 4: [10.011051177978516], 5: [10.010933876037598], 6: [10.010933876037598], 7: [10.011129379272461], 8: [10.011070251464844], 9: [10.011051177978516]}",,42,0.0
-2.3203,337,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 5, 3: 5, 4: 5, 5: 5, 6: 5, 7: 5, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [5], 3: [5], 4: [5], 5: [5], 6: [5], 7: [5], 8: [4], 9: [3]}",10.01,10.01,"{0: [10.010194778442383], 1: [10.010400772094727], 2: [10.010287284851074], 3: [10.010418891906738], 4: [10.010418891906738], 5: [10.010287284851074], 6: [10.010400772094727], 7: [10.010400772094727], 8: [10.010400772094727], 9: [10.010361671447754]}",,48,0.0
-2.2422,338,1.1587,9,"[0, 1, 2, 3, 4, 5, 6, 7, 9]","{0: 4, 1: 6, 2: 5, 3: 4, 4: 5, 5: 5, 6: 7, 7: 3, 9: 1}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 9: 1}","{0: [4], 1: [6], 2: [5], 3: [4], 4: [5], 5: [5], 6: [7], 7: [3], 9: [1]}",10.01,10.01,"{0: [10.009576797485352], 1: [10.009864807128906], 2: [10.009900093078613], 3: [10.009810447692871], 4: [10.009864807128906], 5: [10.009864807128906], 6: [10.009864807128906], 7: [10.009808540344238], 9: [10.009628295898438]}",,40,0.0
-2.1497,339,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 6, 3: 5, 4: 4, 5: 5, 6: 5, 7: 6, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [6], 3: [5], 4: [4], 5: [5], 6: [5], 7: [6], 8: [6], 9: [4]}",10.009,10.009,"{0: [10.009050369262695], 1: [10.009101867675781], 2: [10.009170532226562], 3: [10.00931167602539], 4: [10.00906753540039], 5: [10.009119033813477], 6: [10.009258270263672], 7: [10.00927734375], 8: [10.009294509887695], 9: [10.00906753540039]}",,49,0.0
-2.0586,340,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 3, 3: 6, 4: 7, 5: 5, 6: 5, 7: 7, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [3], 3: [6], 4: [7], 5: [5], 6: [5], 7: [7], 8: [4], 9: [4]}",10.009,10.009,"{0: [10.008478164672852], 1: [10.00869369506836], 2: [10.008659362792969], 3: [10.008610725402832], 4: [10.008678436279297], 5: [10.008626937866211], 6: [10.008678436279297], 7: [10.008610725402832], 8: [10.008460998535156], 9: [10.008478164672852]}",,51,0.0
-1.9532,341,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 8, 2: 5, 3: 5, 4: 9, 5: 4, 6: 6, 7: 8, 8: 5, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [8], 2: [5], 3: [5], 4: [9], 5: [4], 6: [6], 7: [8], 8: [5], 9: [8]}",10.008,10.008,"{0: [10.007837295532227], 1: [10.00804328918457], 2: [10.008073806762695], 3: [10.007852554321289], 4: [10.00799560546875], 5: [10.007898330688477], 6: [10.008058547973633], 7: [10.008073806762695], 8: [10.007962226867676], 9: [10.008058547973633]}",,64,0.0
-1.8411,342,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 5, 3: 5, 4: 8, 5: 6, 6: 5, 7: 3, 8: 2, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [5], 3: [5], 4: [8], 5: [6], 6: [5], 7: [3], 8: [2], 9: [3]}",10.007,10.007,"{0: [10.007108688354492], 1: [10.007331848144531], 2: [10.007377624511719], 3: [10.007347106933594], 4: [10.007347106933594], 5: [10.007377624511719], 6: [10.007331848144531], 7: [10.007242202758789], 8: [10.007316589355469], 9: [10.007407188415527]}",,47,0.0
-1.7423,343,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 7, 2: 4, 3: 5, 4: 3, 5: 8, 6: 5, 7: 6, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [7], 2: [4], 3: [5], 4: [3], 5: [8], 6: [5], 7: [6], 8: [6], 9: [6]}",10.007,10.007,"{0: [10.006597518920898], 1: [10.006808280944824], 2: [10.006808280944824], 3: [10.006765365600586], 4: [10.006750106811523], 5: [10.006808280944824], 6: [10.006778717041016], 7: [10.006723403930664], 8: [10.006808280944824], 9: [10.006765365600586]}",,56,0.0
-1.6423,344,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 7, 3: 5, 4: 2, 5: 8, 6: 4, 7: 6, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [7], 3: [5], 4: [2], 5: [8], 6: [4], 7: [6], 8: [6], 9: [4]}",10.006,10.006,"{0: [10.006112098693848], 1: [10.006271362304688], 2: [10.006298065185547], 3: [10.006311416625977], 4: [10.006150245666504], 5: [10.006298065185547], 6: [10.006230354309082], 7: [10.006284713745117], 8: [10.006258010864258], 9: [10.006311416625977]}",,52,0.0
-1.5447,345,1.1587,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 5, 3: 5, 4: 6, 5: 5, 6: 5, 7: 5, 8: 2, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [5], 3: [5], 4: [6], 5: [5], 6: [5], 7: [5], 8: [2], 9: [3]}",10.006,10.006,"{0: [10.00560474395752], 1: [10.005778312683105], 2: [10.005727767944336], 3: [10.005815505981445], 4: [10.005804061889648], 5: [10.005804061889648], 6: [10.005804061889648], 7: [10.005804061889648], 8: [10.005653381347656], 9: [10.005828857421875]}",,46,0.0
