azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-3.3458,210,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 4, 2: 4, 3: 3, 4: 6, 5: 6, 6: 3, 7: 3, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [4], 2: [4], 3: [3], 4: [6], 5: [6], 6: [3], 7: [3], 8: [5], 9: [3]}",10.021,10.021,"{0: [10.020536422729492], 1: [10.02061653137207], 2: [10.02088737487793], 3: [10.020940780639648], 4: [10.02086067199707], 5: [10.02086067199707], 6: [10.02088737487793], 7: [10.020750999450684], 8: [10.020805358886719], 9: [10.020805358886719]}",,44,0.0
-3.2508,211,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 1, 2: 7, 3: 7, 4: 6, 5: 7, 6: 8, 7: 7, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [1], 2: [7], 3: [7], 4: [6], 5: [7], 6: [8], 7: [7], 8: [6], 9: [7]}",10.02,10.02,"{0: [10.019481658935547], 1: [10.019661903381348], 2: [10.019952774047852], 3: [10.019952774047852], 4: [10.019794464111328], 5: [10.019952774047852], 6: [10.019952774047852], 7: [10.019952774047852], 8: [10.019979476928711], 9: [10.019952774047852]}",,62,0.0
-3.1556,212,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 5, 3: 5, 4: 5, 5: 7, 6: 8, 7: 5, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [5], 3: [5], 4: [5], 5: [7], 6: [8], 7: [5], 8: [5], 9: [5]}",10.019,10.019,"{0: [10.018559455871582], 1: [10.018786430358887], 2: [10.01901626586914], 3: [10.018990516662598], 4: [10.018914222717285], 5: [10.018863677978516], 6: [10.018939971923828], 7: [10.018939971923828], 8: [10.018914222717285], 9: [10.018939971923828]}",,52,0.0
-3.0641,213,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 6, 3: 4, 4: 1, 5: 1, 6: 5, 7: 5, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [6], 3: [4], 4: [1], 5: [1], 6: [5], 7: [5], 8: [5], 9: [3]}",10.018,10.018,"{0: [10.0177640914917], 1: [10.018009185791016], 2: [10.018059730529785], 3: [10.018157958984375], 4: [10.018033027648926], 5: [10.01783561706543], 6: [10.018083572387695], 7: [10.018059730529785], 8: [10.017984390258789], 9: [10.017984390258789]}",,41,0.0
-2.981,214,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 4, 3: 5, 4: 3, 5: 1, 6: 5, 7: 6, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [4], 3: [5], 4: [3], 5: [1], 6: [5], 7: [6], 8: [6], 9: [5]}",10.017,10.017,"{0: [10.016894340515137], 1: [10.017204284667969], 2: [10.017229080200195], 3: [10.017276763916016], 4: [10.017276763916016], 5: [10.017251968383789], 6: [10.017229080200195], 7: [10.017276763916016], 8: [10.017204284667969], 9: [10.017300605773926]}",,43,0.0
-2.8868,215,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 7, 2: 8, 3: 6, 4: 7, 5: 6, 6: 5, 7: 7, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [7], 2: [8], 3: [6], 4: [7], 5: [6], 6: [5], 7: [7], 8: [6], 9: [7]}",10.016,10.016,"{0: [10.016143798828125], 1: [10.016470909118652], 2: [10.016399383544922], 3: [10.016539573669434], 4: [10.016470909118652], 5: [10.016493797302246], 6: [10.01646900177002], 7: [10.016470909118652], 8: [10.016493797302246], 9: [10.016470909118652]}",,66,0.0
-2.7873,216,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 5, 2: 4, 3: 4, 4: 5, 5: 7, 6: 4, 7: 3, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [5], 2: [4], 3: [4], 4: [5], 5: [7], 6: [4], 7: [3], 8: [6], 9: [7]}",10.015,10.015,"{0: [10.015281677246094], 1: [10.015438079833984], 2: [10.015482902526855], 3: [10.01555061340332], 4: [10.015460968017578], 5: [10.01557445526123], 6: [10.01557445526123], 7: [10.015392303466797], 8: [10.01557445526123], 9: [10.01557445526123]}",,47,0.0
-2.6957,217,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 8, 2: 4, 3: 4, 4: 4, 5: 6, 6: 6, 7: 3, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [8], 2: [4], 3: [4], 4: [4], 5: [6], 6: [6], 7: [3], 8: [5], 9: [7]}",10.015,10.015,"{0: [10.01453685760498], 1: [10.01479721069336], 2: [10.01481819152832], 3: [10.014862060546875], 4: [10.01479721069336], 5: [10.01479721069336], 6: [10.014731407165527], 7: [10.014535903930664], 8: [10.01481819152832], 9: [10.01479721069336]}",,52,0.0
-2.6104,218,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 8, 2: 4, 3: 6, 4: 4, 5: 4, 6: 3, 7: 4, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [8], 2: [4], 3: [6], 4: [4], 5: [4], 6: [3], 7: [4], 8: [6], 9: [6]}",10.014,10.014,"{0: [10.013877868652344], 1: [10.014089584350586], 2: [10.014066696166992], 3: [10.014129638671875], 4: [10.01402473449707], 5: [10.01410961151123], 6: [10.013961791992188], 7: [10.014108657836914], 8: [10.014089584350586], 9: [10.014045715332031]}",,49,0.0
-2.5075,219,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 4, 3: 4, 4: 3, 5: 4, 6: 7, 7: 6, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [4], 3: [4], 4: [3], 5: [4], 6: [7], 7: [6], 8: [5], 9: [4]}",10.013,10.013,"{0: [10.012959480285645], 1: [10.01334285736084], 2: [10.01315975189209], 3: [10.01334285736084], 4: [10.013301849365234], 5: [10.013179779052734], 6: [10.013362884521484], 7: [10.01328182220459], 8: [10.013381958007812], 9: [10.01328182220459]}",,48,0.0
-2.4175,220,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 6, 3: 4, 4: 3, 5: 2, 6: 5, 7: 3, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [6], 3: [4], 4: [3], 5: [2], 6: [5], 7: [3], 8: [5], 9: [5]}",10.012,10.012,"{0: [10.012331008911133], 1: [10.012582778930664], 2: [10.012622833251953], 3: [10.012700080871582], 4: [10.012466430664062], 5: [10.012331008911133], 6: [10.012622833251953], 7: [10.012680053710938], 8: [10.012582778930664], 9: [10.012622833251953]}",,41,0.0
-2.328,221,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 2, 3: 5, 4: 5, 5: 4, 6: 6, 7: 4, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [2], 3: [5], 4: [5], 5: [4], 6: [6], 7: [4], 8: [5], 9: [6]}",10.012,10.012,"{0: [10.011688232421875], 1: [10.011968612670898], 2: [10.011798858642578], 3: [10.011950492858887], 4: [10.011968612670898], 5: [10.011950492858887], 6: [10.011968612670898], 7: [10.011950492858887], 8: [10.011780738830566], 9: [10.011950492858887]}",,44,0.0
-2.2389,222,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 4, 3: 2, 4: 5, 5: 3, 6: 5, 7: 2, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [4], 3: [2], 4: [5], 5: [3], 6: [5], 7: [2], 8: [3], 9: [3]}",10.011,10.011,"{0: [10.011087417602539], 1: [10.011358261108398], 2: [10.011411666870117], 3: [10.011302947998047], 4: [10.011358261108398], 5: [10.011375427246094], 6: [10.011375427246094], 7: [10.011176109313965], 8: [10.011303901672363], 9: [10.011140823364258]}",,36,0.0
-2.1493,223,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 6, 3: 6, 4: 6, 5: 7, 6: 6, 7: 9, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [6], 3: [6], 4: [6], 5: [7], 6: [6], 7: [9], 8: [4], 9: [5]}",10.011,10.011,"{0: [10.010510444641113], 1: [10.010787963867188], 2: [10.010770797729492], 3: [10.010770797729492], 4: [10.010612487792969], 5: [10.010770797729492], 6: [10.010770797729492], 7: [10.010770797729492], 8: [10.010509490966797], 9: [10.010787963867188]}",,58,0.0
-2.0675,224,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 5, 3: 4, 4: 3, 5: 5, 6: 1, 7: 7, 8: 2, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [5], 3: [4], 4: [3], 5: [5], 6: [1], 7: [7], 8: [2], 9: [3]}",10.01,10.01,"{0: [10.009971618652344], 1: [10.010187149047852], 2: [10.010187149047852], 3: [10.01021957397461], 4: [10.010137557983398], 5: [10.010204315185547], 6: [10.010019302368164], 7: [10.010187149047852], 8: [10.010052680969238], 9: [10.010187149047852]}",,41,0.0
-1.985,225,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 8, 3: 6, 4: 5, 5: 6, 6: 3, 7: 3, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [8], 3: [6], 4: [5], 5: [6], 6: [3], 7: [3], 8: [6], 9: [4]}",10.01,10.01,"{0: [10.009502410888672], 1: [10.009662628173828], 2: [10.009695053100586], 3: [10.009695053100586], 4: [10.009597778320312], 5: [10.009710311889648], 6: [10.009693145751953], 7: [10.009597778320312], 8: [10.00964641571045], 9: [10.009726524353027]}",,49,0.0
-1.898,226,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 5, 3: 6, 4: 4, 5: 6, 6: 5, 7: 7, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [5], 3: [6], 4: [4], 5: [6], 6: [5], 7: [7], 8: [4], 9: [4]}",10.009,10.009,"{0: [10.008990287780762], 1: [10.009143829345703], 2: [10.009096145629883], 3: [10.009159088134766], 4: [10.009111404418945], 5: [10.009143829345703], 6: [10.009050369262695], 7: [10.009143829345703], 8: [10.009174346923828], 9: [10.009159088134766]}",,49,0.0
-1.8148,227,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 6, 2: 4, 3: 7, 4: 4, 5: 3, 6: 4, 7: 2, 8: 6, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [6], 2: [4], 3: [7], 4: [4], 5: [3], 6: [4], 7: [2], 8: [6], 9: [2]}",10.009,10.009,"{0: [10.008544921875], 1: [10.00863265991211], 2: [10.008662223815918], 3: [10.008662223815918], 4: [10.008617401123047], 5: [10.00869083404541], 6: [10.008617401123047], 7: [10.008661270141602], 8: [10.00863265991211], 9: [10.008675575256348]}",,40,0.0
-1.7345,228,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 4, 2: 4, 3: 3, 4: 2, 5: 6, 6: 3, 7: 6, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [4], 2: [4], 3: [3], 4: [2], 5: [6], 6: [3], 7: [6], 8: [3], 9: [5]}",10.008,10.008,"{0: [10.008116722106934], 1: [10.008172988891602], 2: [10.008214950561523], 3: [10.008103370666504], 4: [10.008158683776855], 5: [10.00822925567627], 6: [10.008172988891602], 7: [10.008214950561523], 8: [10.008200645446777], 9: [10.008172988891602]}",,38,0.0
-1.6454,229,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 6, 3: 5, 4: 6, 5: 3, 6: 2, 7: 6, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [6], 3: [5], 4: [6], 5: [3], 6: [2], 7: [6], 8: [5], 9: [7]}",10.008,10.008,"{0: [10.00760555267334], 1: [10.007818222045898], 2: [10.007804870605469], 3: [10.007804870605469], 4: [10.007804870605469], 5: [10.007683753967285], 6: [10.007697105407715], 7: [10.007763862609863], 8: [10.007763862609863], 9: [10.007804870605469]}",,50,0.0
-1.5622,230,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 1, 2: 5, 3: 3, 4: 3, 5: 7, 6: 4, 7: 5, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [1], 2: [5], 3: [3], 4: [3], 5: [7], 6: [4], 7: [5], 8: [4], 9: [3]}",10.007,10.007,"{0: [10.007196426391602], 1: [10.00743579864502], 2: [10.007360458374023], 3: [10.007284164428711], 4: [10.007284164428711], 5: [10.007360458374023], 6: [10.007360458374023], 7: [10.007322311401367], 8: [10.007322311401367], 9: [10.007333755493164]}",,39,0.0
-1.487,231,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 3, 3: 6, 4: 6, 5: 5, 6: 5, 7: 4, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [3], 3: [6], 4: [6], 5: [5], 6: [5], 7: [4], 8: [4], 9: [5]}",10.007,10.007,"{0: [10.006821632385254], 1: [10.007013320922852], 2: [10.006986618041992], 3: [10.006927490234375], 4: [10.007001876831055], 5: [10.006963729858398], 6: [10.007001876831055], 7: [10.007001876831055], 8: [10.007024765014648], 9: [10.007013320922852]}",,47,0.0
-1.393,232,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 3, 3: 5, 4: 6, 5: 6, 6: 7, 7: 4, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [3], 3: [5], 4: [6], 5: [6], 6: [7], 7: [4], 8: [6], 9: [6]}",10.006,10.006,"{0: [10.006444931030273], 1: [10.006589889526367], 2: [10.006635665893555], 3: [10.006624221801758], 4: [10.006613731384277], 5: [10.006613731384277], 6: [10.006613731384277], 7: [10.006477355957031], 8: [10.006545066833496], 9: [10.006545066833496]}",,52,0.0
-1.3064,233,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 5, 3: 3, 4: 3, 5: 6, 6: 5, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [5], 3: [3], 4: [3], 5: [6], 6: [5], 7: [5], 8: [5], 9: [4]}",10.006,10.006,"{0: [10.006101608276367], 1: [10.006205558776855], 2: [10.006248474121094], 3: [10.006174087524414], 4: [10.006195068359375], 5: [10.006227493286133], 6: [10.006227493286133], 7: [10.006227493286133], 8: [10.006227493286133], 9: [10.006227493286133]}",,45,0.0
-1.2196,234,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 6, 2: 5, 3: 7, 4: 5, 5: 7, 6: 7, 7: 4, 8: 3, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [6], 2: [5], 3: [7], 4: [5], 5: [7], 6: [7], 7: [4], 8: [3], 9: [7]}",10.006,10.006,"{0: [10.005767822265625], 1: [10.005887985229492], 2: [10.005827903747559], 3: [10.005887985229492], 4: [10.005837440490723], 5: [10.005887985229492], 6: [10.005887985229492], 7: [10.005837440490723], 8: [10.00590705871582], 9: [10.005857467651367]}",,54,0.0
-1.1269,235,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 7, 3: 6, 4: 5, 5: 3, 6: 6, 7: 5, 8: 8, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [7], 3: [6], 4: [5], 5: [3], 6: [6], 7: [5], 8: [8], 9: [3]}",10.005,10.005,"{0: [10.005415916442871], 1: [10.005544662475586], 2: [10.005561828613281], 3: [10.005552291870117], 4: [10.005561828613281], 5: [10.005561828613281], 6: [10.005544662475586], 7: [10.005460739135742], 8: [10.005552291870117], 9: [10.005544662475586]}",,54,0.0
-1.0324,236,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 5, 3: 5, 4: 1, 5: 4, 6: 3, 7: 3, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [5], 3: [5], 4: [1], 5: [4], 6: [3], 7: [3], 8: [7], 9: [6]}",10.005,10.005,"{0: [10.005134582519531], 1: [10.005183219909668], 2: [10.005234718322754], 3: [10.005216598510742], 4: [10.005258560180664], 5: [10.0051908493042], 6: [10.005242347717285], 7: [10.005208969116211], 8: [10.005234718322754], 9: [10.005242347717285]}",,46,0.0
-0.9543,237,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 3, 2: 5, 3: 2, 4: 5, 5: 5, 6: 5, 7: 4, 8: 1, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [3], 2: [5], 3: [2], 4: [5], 5: [5], 6: [5], 7: [4], 8: [1], 9: [4]}",10.005,10.005,"{0: [10.0048828125], 1: [10.004972457885742], 2: [10.004981994628906], 3: [10.004949569702148], 4: [10.004981994628906], 5: [10.004981994628906], 6: [10.004981994628906], 7: [10.004934310913086], 8: [10.005027770996094], 9: [10.004981994628906]}",,37,0.0
-0.862,238,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 8, 3: 4, 4: 7, 5: 3, 6: 6, 7: 8, 8: 11, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [8], 3: [4], 4: [7], 5: [3], 6: [6], 7: [8], 8: [11], 9: [4]}",10.005,10.005,"{0: [10.004652976989746], 1: [10.004701614379883], 2: [10.00472354888916], 3: [10.004700660705566], 4: [10.004751205444336], 5: [10.004687309265137], 6: [10.00475788116455], 7: [10.004751205444336], 8: [10.004745483398438], 9: [10.00466537475586]}",,60,0.0
-0.7454,239,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 8, 2: 7, 3: 4, 4: 6, 5: 8, 6: 4, 7: 7, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [8], 2: [7], 3: [4], 4: [6], 5: [8], 6: [4], 7: [7], 8: [7], 9: [5]}",10.004,10.004,"{0: [10.004348754882812], 1: [10.004438400268555], 2: [10.004457473754883], 3: [10.004406929016113], 4: [10.004438400268555], 5: [10.004457473754883], 6: [10.004474639892578], 7: [10.004457473754883], 8: [10.004463195800781], 9: [10.004444122314453]}",,62,0.0
-0.6505,240,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 4, 2: 6, 3: 1, 4: 4, 5: 7, 6: 9, 7: 5, 8: 7, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [4], 2: [6], 3: [1], 4: [4], 5: [7], 6: [9], 7: [5], 8: [7], 9: [3]}",10.004,10.004,"{0: [10.004150390625], 1: [10.004219055175781], 2: [10.004230499267578], 3: [10.004250526428223], 4: [10.004228591918945], 5: [10.004230499267578], 6: [10.004230499267578], 7: [10.004240036010742], 8: [10.00423526763916], 9: [10.004180908203125]}",,53,0.0
-0.5567,241,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 5, 3: 6, 4: 7, 5: 6, 6: 4, 7: 6, 8: 7, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [5], 3: [6], 4: [7], 5: [6], 6: [4], 7: [6], 8: [7], 9: [7]}",10.004,10.004,"{0: [10.003999710083008], 1: [10.004039764404297], 2: [10.004054069519043], 3: [10.004049301147461], 4: [10.004054069519043], 5: [10.004054069519043], 6: [10.004043579101562], 7: [10.004049301147461], 8: [10.004049301147461], 9: [10.004049301147461]}",,61,0.0
-0.4634,242,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 4, 3: 3, 4: 4, 5: 5, 6: 3, 7: 3, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [4], 3: [3], 4: [4], 5: [5], 6: [3], 7: [3], 8: [3], 9: [5]}",10.004,10.004,"{0: [10.003843307495117], 1: [10.003904342651367], 2: [10.003888130187988], 3: [10.003896713256836], 4: [10.003904342651367], 5: [10.003896713256836], 6: [10.003884315490723], 7: [10.003894805908203], 8: [10.003865242004395], 9: [10.003896713256836]}",,40,0.0
-0.36,243,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 5, 3: 8, 4: 4, 5: 7, 6: 5, 7: 5, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [5], 3: [8], 4: [4], 5: [7], 6: [5], 7: [5], 8: [6], 9: [4]}",10.004,10.004,"{0: [10.003714561462402], 1: [10.003748893737793], 2: [10.003758430480957], 3: [10.003767967224121], 4: [10.003775596618652], 5: [10.003767967224121], 6: [10.003748893737793], 7: [10.003775596618652], 8: [10.003767967224121], 9: [10.003758430480957]}",,54,0.0
-0.2651,244,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 6, 3: 4, 4: 5, 5: 5, 6: 2, 7: 6, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [6], 3: [4], 4: [5], 5: [5], 6: [2], 7: [6], 8: [5], 9: [6]}",10.004,10.004,"{0: [10.00363826751709], 1: [10.003657341003418], 2: [10.003665924072266], 3: [10.003669738769531], 4: [10.00365924835205], 5: [10.003657341003418], 6: [10.003637313842773], 7: [10.003664016723633], 8: [10.003665924072266], 9: [10.003664016723633]}",,51,0.0
-0.1835,245,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 4, 3: 3, 4: 5, 5: 6, 6: 2, 7: 1, 8: 3, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [4], 3: [3], 4: [5], 5: [6], 6: [2], 7: [1], 8: [3], 9: [2]}",10.011,10.011,"{0: [10.003584861755371], 1: [10.003602981567383], 2: [10.003597259521484], 3: [10.003602981567383], 4: [10.01474380493164], 5: [10.014744758605957], 6: [10.003602027893066], 7: [10.003586769104004], 8: [10.003599166870117], 9: [10.003602981567383]}",,36,0.0
-0.1041,246,1.5238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 9, 2: 9, 3: 16, 4: 8, 5: 15, 6: 8, 7: 4, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [9], 2: [9], 3: [16], 4: [8], 5: [15], 6: [8], 7: [4], 8: [7], 9: [6]}",10.026,10.026,"{0: [10.0147123336792], 1: [10.0147123336792], 2: [10.014713287353516], 3: [10.014715194702148], 4: [10.014718055725098], 5: [10.014714241027832], 6: [10.016948699951172], 7: [10.016948699951172], 8: [10.00356388092041], 9: [10.003561019897461]}",,88,0.0
