azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-0.966,37,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 3, 3: 8, 4: 8, 5: 6, 6: 8, 7: 6, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [3], 3: [8], 4: [8], 5: [6], 6: [8], 7: [6], 8: [5], 9: [6]}",50.008,50.008,"{0: [50.00760269165039], 1: [50.00802993774414], 2: [50.008182525634766], 3: [50.008155822753906], 4: [50.008155822753906], 5: [50.00819396972656], 6: [50.008155822753906], 7: [50.0080680847168], 8: [50.008270263671875], 9: [50.008155822753906]}",,61,0.0
-0.867,38,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 6, 3: 3, 4: 4, 5: 4, 6: 5, 7: 4, 8: 5, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [6], 3: [3], 4: [4], 5: [4], 6: [5], 7: [4], 8: [5], 9: [9]}",50.006,50.006,"{0: [50.00613021850586], 1: [50.006683349609375], 2: [50.006797790527344], 3: [50.00636291503906], 4: [50.006866455078125], 5: [50.00664520263672], 6: [50.00657653808594], 7: [50.006683349609375], 8: [50.00682830810547], 9: [50.006797790527344]}",,49,0.0
-0.7779,39,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 8, 2: 6, 3: 2, 4: 6, 5: 3, 6: 5, 7: 6, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [8], 2: [6], 3: [2], 4: [6], 5: [3], 6: [5], 7: [6], 8: [5], 9: [6]}",50.005,50.005,"{0: [50.00518798828125], 1: [50.00547409057617], 2: [50.00557327270508], 3: [50.005096435546875], 4: [50.00547409057617], 5: [50.00559997558594], 6: [50.00559997558594], 7: [50.00563049316406], 8: [50.00559997558594], 9: [50.00547409057617]}",,51,0.0
-0.6899,40,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 3, 3: 4, 4: 4, 5: 4, 6: 5, 7: 6, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [3], 3: [4], 4: [4], 5: [4], 6: [5], 7: [6], 8: [3], 9: [4]}",50.004,50.004,"{0: [50.004180908203125], 1: [50.00448226928711], 2: [50.0042839050293], 3: [50.00459289550781], 4: [50.004539489746094], 5: [50.004539489746094], 6: [50.004539489746094], 7: [50.004539489746094], 8: [50.00450897216797], 9: [50.004539489746094]}",,42,0.0
-0.6075,41,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 6, 3: 6, 4: 7, 5: 6, 6: 5, 7: 6, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [6], 3: [6], 4: [7], 5: [6], 6: [5], 7: [6], 8: [6], 9: [5]}",50.004,50.004,"{0: [50.00336456298828], 1: [50.00355529785156], 2: [50.00358581542969], 3: [50.003761291503906], 4: [50.00373840332031], 5: [50.003807067871094], 6: [50.00373840332031], 7: [50.00373840332031], 8: [50.00373840332031], 9: [50.00373840332031]}",,54,0.0
-0.5161,42,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 4, 3: 2, 4: 7, 5: 5, 6: 4, 7: 8, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [4], 3: [2], 4: [7], 5: [5], 6: [4], 7: [8], 8: [5], 9: [6]}",50.003,50.003,"{0: [50.00258255004883], 1: [50.00295639038086], 2: [50.002845764160156], 3: [50.00279998779297], 4: [50.00291442871094], 5: [50.00291442871094], 6: [50.00293731689453], 7: [50.002899169921875], 8: [50.00286865234375], 9: [50.002830505371094]}",,51,0.0
-0.4258,43,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 5, 3: 3, 4: 4, 5: 6, 6: 3, 7: 2, 8: 6, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [5], 3: [3], 4: [4], 5: [6], 6: [3], 7: [2], 8: [6], 9: [3]}",50.002,50.002,"{0: [50.002044677734375], 1: [50.00220489501953], 2: [50.00220489501953], 3: [50.00225067138672], 4: [50.00220489501953], 5: [50.002220153808594], 6: [50.002098083496094], 7: [50.002220153808594], 8: [50.00220489501953], 9: [50.00212860107422]}",,40,0.0
-0.3261,44,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 7, 3: 4, 4: 3, 5: 3, 6: 3, 7: 6, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [7], 3: [4], 4: [3], 5: [3], 6: [3], 7: [6], 8: [6], 9: [7]}",50.002,50.002,"{0: [50.00142288208008], 1: [50.00168991088867], 2: [50.00166702270508], 3: [50.00166702270508], 4: [50.00163269042969], 5: [50.001678466796875], 6: [50.0014533996582], 7: [50.00166702270508], 8: [50.00166702270508], 9: [50.001678466796875]}",,48,0.0
-0.195,45,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 12, 1: 8, 2: 4, 3: 15, 4: 14, 5: 13, 6: 6, 7: 10, 8: 11, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [12], 1: [8], 2: [4], 3: [15], 4: [14], 5: [13], 6: [6], 7: [10], 8: [11], 9: [5]}",50.457,50.457,"{0: [50.067386627197266], 1: [50.06740951538086], 2: [50.0673828125], 3: [50.067386627197266], 4: [50.015663146972656], 5: [50.015663146972656], 6: [50.015663146972656], 7: [50.015716552734375], 8: [50.015716552734375], 9: [50.01568603515625]}",,98,0.0
-0.0857,46,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 8, 1: 12, 2: 24, 3: 24, 4: 18, 5: 30, 6: 18, 7: 21, 8: 15, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [12], 2: [24], 3: [24], 4: [18], 5: [30], 6: [18], 7: [21], 8: [15], 9: [24]}",50.703,50.703,"{0: [50.06719207763672], 1: [50.06721115112305], 2: [50.067222595214844], 3: [50.06721115112305], 4: [50.06721115112305], 5: [50.06721496582031], 6: [50.06721115112305], 7: [50.06721496582031], 8: [50.06721115112305], 9: [50.06721496582031]}",,194,0.0
-0.0019,47,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 13, 2: 8, 3: 12, 4: 5, 5: 6, 6: 6, 7: 6, 8: 6, 9: 10}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [13], 2: [8], 3: [12], 4: [5], 5: [6], 6: [6], 7: [6], 8: [6], 9: [10]}",51.005,51.005,"{0: [51.530174255371094], 1: [50.06719207763672], 2: [51.530174255371094], 3: [50.06719207763672], 4: [51.530181884765625], 5: [51.530174255371094], 6: [50.06719207763672], 7: [51.530174255371094], 8: [50.06719207763672], 9: [51.530174255371094]}",,78,0.0
0.1083,48,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 4, 2: 2, 3: 7, 4: 3, 5: 5, 6: 3, 7: 5, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [4], 2: [2], 3: [7], 4: [3], 5: [5], 6: [3], 7: [5], 8: [6], 9: [6]}",51.583,51.583,"{0: [51.58293914794922], 1: [51.582862854003906], 2: [51.58289337158203], 3: [51.5828742980957], 4: [51.582855224609375], 5: [51.5828742980957], 6: [51.58287048339844], 7: [51.5828742980957], 8: [51.58287048339844], 9: [51.58287048339844]}",,48,0.0
0.1979,49,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 6, 3: 6, 4: 3, 5: 3, 6: 4, 7: 7, 8: 2, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [6], 3: [6], 4: [3], 5: [3], 6: [4], 7: [7], 8: [2], 9: [7]}",51.583,51.583,"{0: [51.583229064941406], 1: [51.583106994628906], 2: [51.583106994628906], 3: [51.58308410644531], 4: [51.583045959472656], 5: [51.5831298828125], 6: [51.5831298828125], 7: [51.583106994628906], 8: [51.5831298828125], 9: [51.58311462402344]}",,47,0.0
0.2869,50,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 4, 3: 5, 4: 6, 5: 5, 6: 6, 7: 5, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [4], 3: [5], 4: [6], 5: [5], 6: [6], 7: [5], 8: [4], 9: [6]}",51.583,51.583,"{0: [51.58366394042969], 1: [51.583457946777344], 2: [51.58348846435547], 3: [51.58350372314453], 4: [51.583457946777344], 5: [51.58351135253906], 6: [51.583412170410156], 7: [51.58348846435547], 8: [51.58348846435547], 9: [51.58347702026367]}",,51,0.0
0.3733,51,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 5, 3: 3, 4: 5, 5: 6, 6: 5, 7: 6, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [5], 3: [3], 4: [5], 5: [6], 6: [5], 7: [6], 8: [4], 9: [5]}",51.584,51.584,"{0: [51.58395767211914], 1: [51.58397674560547], 2: [51.58391571044922], 3: [51.58393096923828], 4: [51.5838623046875], 5: [51.58391571044922], 6: [51.58397674560547], 7: [51.58397674560547], 8: [51.58391571044922], 9: [51.583961486816406]}",,48,0.0
0.4602,52,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 3, 3: 5, 4: 3, 5: 6, 6: 5, 7: 6, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [3], 3: [5], 4: [3], 5: [6], 6: [5], 7: [6], 8: [6], 9: [4]}",51.584,51.584,"{0: [51.58477020263672], 1: [51.58453369140625], 2: [51.58435821533203], 3: [51.584468841552734], 4: [51.58454132080078], 5: [51.58455276489258], 6: [51.58453369140625], 7: [51.58453369140625], 8: [51.58453369140625], 9: [51.58430099487305]}",,51,0.0
0.5487,53,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 2, 3: 5, 4: 2, 5: 3, 6: 3, 7: 4, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [2], 3: [5], 4: [2], 5: [3], 6: [3], 7: [4], 8: [5], 9: [4]}",51.585,51.585,"{0: [51.58551788330078], 1: [51.58515930175781], 2: [51.58527374267578], 3: [51.58521270751953], 4: [51.585227966308594], 5: [51.585235595703125], 6: [51.58502197265625], 7: [51.58506774902344], 8: [51.58521270751953], 9: [51.585235595703125]}",,38,0.0
0.6339,54,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 4, 3: 5, 4: 6, 5: 4, 6: 4, 7: 6, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [4], 3: [5], 4: [6], 5: [4], 6: [4], 7: [6], 8: [7], 9: [5]}",51.586,51.586,"{0: [51.58644104003906], 1: [51.586090087890625], 2: [51.58613586425781], 3: [51.585845947265625], 4: [51.58595275878906], 5: [51.58600616455078], 6: [51.58611297607422], 7: [51.586090087890625], 8: [51.586090087890625], 9: [51.58611297607422]}",,52,0.0
0.7198,55,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 5, 3: 3, 4: 2, 5: 4, 6: 6, 7: 5, 8: 3, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [5], 3: [3], 4: [2], 5: [4], 6: [6], 7: [5], 8: [3], 9: [2]}",51.587,51.587,"{0: [51.58721160888672], 1: [51.586761474609375], 2: [51.58702850341797], 3: [51.586875915527344], 4: [51.58715057373047], 5: [51.587059020996094], 6: [51.58702850341797], 7: [51.58702850341797], 8: [51.586578369140625], 9: [51.58702850341797]}",,38,0.0
0.8149,56,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 5, 3: 4, 4: 4, 5: 2, 6: 4, 7: 2, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [5], 3: [4], 4: [4], 5: [2], 6: [4], 7: [2], 8: [5], 9: [4]}",51.588,51.588,"{0: [51.58839416503906], 1: [51.58809280395508], 2: [51.58795928955078], 3: [51.587886810302734], 4: [51.588191986083984], 5: [51.588260650634766], 6: [51.58809280395508], 7: [51.58795928955078], 8: [51.58812713623047], 9: [51.58812713623047]}",,42,0.0
0.8783,57,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 1, 1: 5, 2: 3, 3: 4, 4: 3, 5: 1, 6: 3, 7: 4, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [1], 1: [5], 2: [3], 3: [4], 4: [3], 5: [1], 6: [3], 7: [4], 8: [5], 9: [4]}",51.589,51.589,"{0: [51.5890007019043], 1: [51.58897018432617], 2: [51.58900451660156], 3: [51.58900451660156], 4: [51.58885955810547], 5: [51.58843231201172], 6: [51.58885955810547], 7: [51.58897018432617], 8: [51.58897018432617], 9: [51.588890075683594]}",,33,0.0
